ID,Text,Comment
Tutorial.Basics.PlaceFences.Whitepaws,"A brief precaution.

You may have noticed that the local brambles possess an admirable enthusiasm for expansion. Unlike your expedition plans, they spread efficiently and without hesitation.

Before they overtake your entire settlement — which they will — pause your operations and construct at least one Fence Gate and four sections of Fence to contain them.

We recommend acting sooner rather than later, unless you wish to conduct future correspondence from inside a shrub.",TutoText4
Tutorial.Basics.BuildBath.Whitepaws,"A Matter of Standards

We Whitepaws take great pride in our immaculate coats. Cleanliness is not a luxury — it is a reflection of who we are.

Construct a River Bath in the river, or provide Showers if you insist on engineering where nature would suffice.

Be advised: a Whitepaw who cannot get cleaned up will go on strike. Negotiations rarely improve the situation.

We know you enjoy a good riot.

You will find it significantly less amusing when you are the target.",TutoText5
Tutorial.Basics.BuildMoreBasics.Whitepaws,"A brief clarification, lest you attempt to imitate our cousins the Folktails.

We Whitepaws do not separate labor from shelter when it can be avoided. Most of our workplaces also serve as lodgings, and most of our lodgings are <color=#00FFFF>watertight</color>. We are beavers : our dams are our houses, and our houses are our dams. This is the law.

You may notice these structures “<color=#00FFFF>work as levees</color>.”

To ensure stability and modest growth, construct a second Farmhouse, a second Water Pump, and one Forester.

These additions will bring your settlement to fifteen beds. With adequate housing, new births may follow.

Their fate will also be your responsibility",TutoText6
Tutorial.Basics.BuildMinimalStorage.Whitepaws,"You will now address storage.

Construct appropriate facilities to contain your growing supplies. Disorder is the first sign of failure.

Build a Log Pile for timber. Build storage for Pine Resin. It may appear unnecessary at present. It will soon be required.

Rice, despite sentimental objections you may invent, is to be stored in a Pile like any other granular resource. Coal does not complain. Dirt does not complain. Rice will adapt.",TutoText7
Tutorial.Basics.BuildTanks.Whitepaws,"You may feel the urge to construct a dam. This instinct is understandable. It is also premature.

Building a proper semi-permeable dam would require metal fixtures that we currently do not have. We need to wait and endure.

Construct four Small Water Tanks and two Pit Tanks. Store water while it still flows.",TutoText8
Tutorial.PlanksSawdustAndPriorities.BuildLogGnawingandStorage.Whitepaws,"We must address your so-called “District Center.”

Take a moment to observe it. Yes — that pile of splintered wood and disappointed debris. That is not an administrative hub. That is evidence of your personnality.

To establish a proper District Center, you will require Planks. Logs alone do not constitute progress.

Construct a Log Gnawing Station to process timber into planks. In addition, build appropriate storage for Planks and for Sawdust.

We sent you to found a new town, not to camp beside a traffic accident.",TutoText10
Tutorial.PlanksSawdustAndPriorities.BuildMushroomGrower.Whitepaws,"A note regarding Sawdust.

Your Log Gnawing Station will soon produce it in quantities exceeding aesthetic value. Left unattended, it will accumulate, obstruct operations, and quietly undermine your efficiency.

Fortunately, sawdust is still wood. It can be used to cultivate Mushrooms in a Mushroom Grower.

There are two accepted methods:
– A faster process using sawdust directly.
– A slower method using whole logs.

Which is superior is an old and moldy debate, and does not yield mushrooms.

Do both, fungi are patient. Your settlers are not.",TutoText11
Tutorial.PlanksSawdustAndPriorities.BuildHaulerHouse.Whitepaws,"You may have noticed that certain buildings <color=#FF6EC7>can function without workers.</color>. This does not mean deliveries will arrive magically.

Construct a Lodge to provide dedicated Haulers. Other structures capable of housing haulers are equally acceptable. The important matter is that someone carries what must be carried.

You will also recall that our block-formed buildings are watertight. This is not decorative, consider placing the Lodge directly within the river. Narrowing the current now will simplify future dam construction.

We are beavers. Every structure is an opportunity to reshape the river.",TutoText18
Tutorial.PlanksSawdustAndPriorities.MaxPrioFarm.Whitepaws,"A word on priorities.

You have access to five levels of urgency. This does not mean you are expected to use “Maximum” as a personality trait.

Assign Maximum Priority <color=red>only</color> to the Farms and Water Pumps. Food and water sustain the colony. Without them, other concerns resolve themselves rather quickly.

The Forester is important. It is not urgent. Set it to High Priority, not Maximum.

If everything is critical, nothing is.

Your settlers can only be in one place at a time. We trust this is not new information.",TutoText9
Tutorial.PlanksSawdustAndPriorities.MinPriorityMushroomGrower.Whitepaws,"A colony is not defined by how many buildings it possesses, but by how many it can meaningfully operate.

Certain structures, including the Woodburner and the Mushroom Growers, are capable of functioning without constant supervision. As stated previously, they indicate:

<color=#FF6EC7>Can function without workers.</color>

Set both Mushroom Growers to Minimal Priority, as well as any <color=green>Woodburner</color> or <color=green>Primitive Smelter</color> you may have built while ignoring our pleas not to improvise.

To ensure materials are still delivered, set your Lodge (employing the hauler) to High Priority.

Lastly, you may want to lower the priority of the <color=green>Log Gnawing Station</color> and/or <color=green>Primitive Mine</color>. This way, they will operate only when the workforce is abundant.

If everything runs at all times, then nothing runs when it matters.",TutoText17
Tutorial.LetsCook.BuildClaypit.Whitepaws,"It seems you have managed to secure the basic necessities. Survival, however, is not the same as refinement.

With <color=green>Mushrooms</color> and <color=green>Cabbages</color>, you may now prepare <color=green>Braised Cabbage</color> — a meal properly cooked rather than merely harvested. You will find that cooking produces more nourishment than the simple sum of its ingredients.

This is not magic. It is organization.

To begin, construct a Clay Pit and extract Clay. Civilized meals require proper vessels, and proper vessels require proper materials.

Clay is stored in boxes, should you be interested in such trivia.

We Whitepaws do not merely survive. We dine.",TutoText12
Tutorial.LetsCook.BuildWoodburner.Whitepaws,"Having secured clay, you will now require fire.

Construct a Woodburner. It will harden clay into usable materials, logs may be transformed into <color=green>Coal</color> and, should your enthusiasm for Planks exceed your foresight, dispose of excess <color=green>Sawdust</color>.

When placing the Woodburner, note that its entrance is on the first floor. Your convenience matters little to engineers.

<color=green>Set the building to fabricate clay pots</color>.

Fire elevates a settlement from survival to industry. Use it carefully.",TutoText13
Tutorial.LetsCook.BuildCookingTent.Whitepaws,"With clay pots prepared, you may now construct a Cooking Tent.

Build the Cooking Tent and begin preparing Braised Cabbage.

Cooked meals sustain morale. Morale increases productivity. Increased productivity compensates for your mistakes.",TutoText14
Tutorial.LetsCook.BuildClaypotStorage.Whitepaws,"Clay Pots, once fired, are not to be discarded carelessly among common goods.

Construct a Glorious Storage to house them properly. Certain items deserve presentation and display. We are not savages.

That said, restraint is advised. A modest supply of clay pots will suffice.",TutoText15
Tutorial.LetsCook.BuildHandOfSoup.Whitepaws,"Braised Cabbage, once prepared, is not meant to cool into disappointment. Go ahead and try if you don’t believe us.

To preserve warmth, you must first construct the Hand of Soup. This clay structure serves as a fire pit and foundation. Heat must come from somewhere.

Upon it, build the Warm Storage — the bowl in which meals are kept heated and ready for distribution.

The Hand may be oriented left or right. Choose wisely. Crimes against symmetry shall be punished.",TutoText16
Tutorial.ProperSawmill.BuildShaftBillboard.Whitepaws,"The Library requires a considerable quantity of planks. Gnawing logs into shape will suffice for now, but we prefer progress to dental heroics.

You may therefore consider constructing a Rudimentary Sawmill. It is faster, more efficient, and considerably less embarrassing.

However, the sawmill requires Power.

To understand how to connect power properly, place the <color=green>Billboard</color>: “How to Connect Power.”

Actually building the billboard is not required. Placing it, is.
Please do not question how this works.

We recommend observing it carefully, keep in mind that shaft plugs and windows are, in fact, no the same.",TutoText25
Tutorial.ProperSawmill.BuildWaterwheelandSawmill.Whitepaws,"Having consulted the instructional billboard, you may now construct the Rudimentary Sawmill.

In most circumstances, one or two Crappy Waterwheels will suffice to power it. Position them in flowing water. We trust you can identify flowing water without assistance.

Should you be fortunate enough to settle near a <color=green>Geothermal Field</color>, a <color=green>Geothermal Engine</color> is also acceptable.

However you choose to power it, ensure the sawmill is supplied with <color=green>sawblades</color>, those are made by the workers of your <color=green>primitive ironworks</color> who surely regret following you by now.

Should you decide to build a stock of those, sawblades are stored in piles.",TutoText26
Tutorial.ProperSawmill.ConnectSawmill.Whitepaws,"Should you not have done so already, you may now connect your power source to the Sawmill.

If you encounter difficulty, consult again the <color=green>“How to Connect Power” billboard</color>. Unlike… someone… it did not seize the first opportunity to run away.

The sawmill’s shaft plug is located on the rear side of the structure — ground floor, to the right. Hopefully you noticed this before actually building it.

Unlike some savages, we do not run power shafts through our living rooms.",TutoText27
Tutorial.ProperSawmill.BuildPlankTanks.Whitepaws,"Your Rudimentary Sawmill should now be operational. Observe its yield.

Each log produces two planks, at greater speed, and with less sawdust generated in the process. This is what we mean by progress.

Construct six Plank Tanks. They are significantly more efficient than the small water tanks you assembled in haste.

If resources are limited, dismantling your existing small tanks to reclaim the logs is acceptable.

Temporary solutions should remain temporary.",TutoText28
Tutorial.BuildNewDC.BuildNewDistrictCenter.Whitepaws,"While you were certainly scattering yourself on several self-inflicted tasks, your Log Gnawing Station should have produced sufficient planks to construct a proper District Center.

Build the new center <color=red>before</color> dismantling the original. Your builders work from the cart, removing it prematurely would make them very upset.

When you do dismantle the cart, several important items will be released into the debris. They are marked with <color=red>red icons</color>. 

Red usually indicates importance. We trust this concept is familiar. These are not decorative and – in fact – vital for the success of your colony.

<color=green>Ensure these materials are collected before the rubble disappears.</color>",TutoText20
Tutorial.BuildNewDC.BuildDynamitestorage.Whitepaws,"Among the contents recovered from the dismantled cart, you may have noticed several sticks of <color=green>Dynamite</color>.

You are free to use these explosives as you see fit. We recommend doing so wisely, but who are we kidding ?

Prepare an adequate storage for explosives. In case you have forgotten, common sense says to keep them in a dry, covered, and locked building.",TutoText21
Tutorial.BuildNewDC.BuildMetalBasics.Whitepaws,"Among the recovered materials from the cart, you will have secured an <color=green>Anvil</color>.

With it, you may construct a Primitive Ironworks — and with ironworks, we may finally speak of real engineering.

To supply it, establish a Scavenger Flag and begin collecting Scrap Metal from nearby ruins.

In addition, construct a Primitive Mine. It may extract Iron Ore or Coal, both of which can be refined into scrap metal within an <color=green>Ore Smelter</color>. Alternatively, coal can be obtained from the <color=green>woodburner</color>, should your tendency to destroy the environment have already got the best of you.

With this, you can at last build a proper dam and make droughts easier on your people.

Accidentally, you might even make your mother proud. And surpised.",TutoText22
Tutorial.BuildNewDC.BuildOreStorage.Whitepaws,"With mining operations underway, you will require proper storage for raw materials.

Construct a Large Pile for Iron Ore, and another for Coal.

If mined minerals remain stored inside the mine, have they truly been mined?",TutoText23
Tutorial.BuildNewDC.PlaceLibrary.Whitepaws,"You have secured water, food, and iron. This is acceptable.

It is now time to pursue something rarer: knowledge.

Among the items recovered from the cart was an <color=green>Incredibly Compact Library Set</color>. We dare to hope you did not mistake it for dried food.

Start construction of a Library. It will take time to complete. Scholarship rarely tolerates haste.

Once operational, it will allow the generation of Science, and with science, progress beyond improvisation.",TutoText24
Tutorial.Library.BuildBadShroomEssentials.Whitepaws,"Your Library is now under construction, hopefully you chose a sensible location.

Knowledge does not emerge from architecture alone. Study requires three elements: sustenance, hydration… and stimulation.

To supply the latter, you must obtain <color=green>Badwater</color>.

For now, construct a Badwater Bucketing Post and begin collection from your environment. This task carries certain health risks. Exposure causes illness, if anyone, <i>you</i> should remember.

Build the appropriate facility. Surely you remember from experience the right treatment, do not make us spell it out.",TutoText29
Tutorial.Library.BuildfermentationBarrelandLumberjackhouse.Whitepaws,"A studying session would only yield boredom if not supplemented with snacks, and by snacks we mean <color=green>Kimchi</color>.

To produce Kimchi, you will need <color=green>Bramble Flowers</color>, they are harvested by Lumberjacks. However, the task is… extensive. Assigning unqualified flag workers to the task would condemn them to a tedious and prickly existence.

Construct a Woodfelling Planification Lodge or a Lumberjack’s Barn near brambles so that properly qualified workers can take care of it. Qualified workers get a little hat, that is how you know they are qualified.

Also, <color=red>mark the brambles for cutting</color>. They will not volunteer.

Those buildings will require <color=green>Tools</color>. These are fabricated in the <color=green>Primitive Ironworks</color>. Competence works better with equipment.

While this is getting done, construct three stacks of Fermentation Barrels. Patience will convert sharpness into nourishment.",TutoText30
Tutorial.Library.PlantSunflowersandStorage.Whitepaws,"Only psychopaths would snack on Kimchi all day. Sane beavers will also require <color=green>Sunflower Seeds</color> and <color=green>Berries</color> to munch on.

Plant Sunflowers if you have not done so already.

Construct appropriate storage for the seeds. As with Rice — and all other granular materials — they are to be kept in a Pile.

We are aware that certain heretics prefer to box them up. Our seeds have not committed any crime yet.

Your Foresters are probably still unable to plant new berry bushes. This is a recurring issue in new settlements.

<color=green>Protect the ones you have as much as possible</color>.",TutoText31
Tutorial.Library.BuildBadshroomGrower.Whitepaws,"Snacks alone do not make a genius out of a fool, and we have reason to believe your team may be short on geniuses.

Fortunately, certain mushrooms continue to grow in the toxic sludge known as Badwater, and these specimens possess… useful properties.

No, they do not cause visions of flying hoomans. Nor do they induce spontaneous joy. They primarily enhance focus, memory, and imagination.

They also occasionally cause <i>you-know-what</i>. Manage it accordingly.

Construct a third Mushroom Grower and configure it to cultivate <color=green>Brain-Stimulating Mushrooms</color>.

Prepare suitable storage as well. Intellectual advancement should not be left on the ground.",TutoText32
Tutorial.Library.PlaceFlorist.Whitepaws,"As stated previously, attempts at replanting <color=green>berries</color> are often unsuccessful. Yet they remain necessary.

Should your supply prove insufficient — whether by neglect or enthusiastic removal — berries may also be cultivated by a Florist.

Note that each Florist has a small terrace in front of it for growing flowers. Surprising, isn't it?

This terrace must rest above ground level, or atop structures without a roof such as paths, piles, or warehouses. Common sense would also suggest leaving sufficient clearance above the plants.

Place two Florists to familiarize yourself with their arrangement. <color=green>You may pause or dismantle them later</color>.",TutoText33
Tutorial.Library.PlaceHandicrafter.Whitepaws,"The Florist is capable of more than berry cultivation. Most notably, it can produce <color=green>Plant Fibers</color>.

Fibers, when properly spun into <color=green>Rope</color>, enable construction techniques unavailable to the unprepared — <color=green>suspension bridges</color>, <color=green>rope stairs</color>, and <color=green>ziplines</color> among them.

To process fibers, place a Handicrafter.

The Handicrafter may also be tasked with producing other useful items, including properly assembled <color=green>explosives</color>, should the need for decisive terrain modification arise.

Place one Handicrafter to familiarize yourself with its function. <color=green>You may pause or dismantle it later</color>.",TutoText34
Tutorial.Library.BuildPrimitivePapermill.Whitepaws,"With the Library nearing completion, it is time to prepare for written scholarship.

Among the recovered items from the cart was a <color=green>Metal Cauldron</color>. Such vessels are commonly associated with cooking, but we will apply it to a higher purpose.

The few promising minds unfortunate enough to have been born in your... general vicinity... will require something better than bark and flat rocks upon which to record their ideas.

Construct a Primitive Papermill. Within it, sawdust and pine resin are boiled together to produce <color=green>paper</color> in the traditional manner.

You may have noticed that sawdust now fuels mushroom cultivation, artificial soil for the florist, and soon, paper production. <color=green>It is no longer waste</color>, use it wisely.",TutoText35
Tutorial.Library.CompleteLibrary.Whitepaws,"It appears the necessary preparations have been established.

The Library now only needs to be completed.

Maintain stable supply lines while the work concludes.",TutoText36
Tutorial.Library.AccumulateScience.Whitepaws,"You are still alive. Interesting.

With the Library operational, your settlement may now generate Science.

Accumulate 100 Science Points. This will mark the transition from improvisation to planification.

Should you find it difficult to maintain a steady supply of Berries and Sunflower Seeds for study — particularly if other beavers insist on consuming them recreationally — consider preparing <color=green>Cereal Bars</color> in the <color=green>Cooking Tent</color>.

Properly prepared, they satisfy both desires more efficiently than the raw ingredients.

Scholars require provisions. So do opportunists.",TutoText37
Tutorial.Library.WhatNextText.Whitepaws,"You have secured water, industry, scholarship, and structured governance.

This is… satisfactory.

Reaching this stage of development exceeds several internal projections. As a consequence, certain parties within this bureau are now wealthier than they were previously. Others seem distressed at your success for unexplained reasons.

We assure you there was no wager placed on your odds of long-term survival. Officially.

You may now proceed with greater autonomy. The settlement is stable enough to pursue multiple avenues of advancement. <color=green>Four principal paths stand before you</color>.

Explore them as you see fit. They are not mutually exclusive. In fact, you are expected to explore all of them eventually.

Continue.",TutoText38
Tutorial.IrrigationBranch.IrrigationText.Whitepaws,"You may have learned at school that there are irregularities in the water cycle. These are not temporary inconveniences.

<color=red>Badtides</color> will come. When they do, every flowing body of water will turn hostile.

Water must be disciplined before it disciplines you.

<color=green>Follow up on this letter as soon as you are able to</color>. We will guide you in securing your settlement against this scourge and restoring order to the river.

Panic is common. It is also inefficient.",TutoText39
Tutorial.IrrigationBranch.BuildIrrigationLodge.Whitepaws,"Your correspondence has been received.

The timing is appropriate. Conditions suggest an elevated probability of environmental instability. We recommend immediate preparatory action.

Begin by constructing at least one Irrigation Tower.

Placement is strategic. Install it <color=green>on dry land you wish to cultivate</color>, <color=#00FFFF>near riverbanks vulnerable to contamination</color>, or both.

By default, the tower irrigates surrounding soil. This is useful. It is insufficient.

When supplied with <color=green>Pollution Resistance Factor</color>, the tower’s field effect will repel soil contamination originating from badwater. This is preferable.

Construct a Distillery to manufacture Pollution Resistance Factor. It is stored in tanks, like any other liquid. It may also be used as a basic treatment against badwater poisoning.

Hydrological events cannot be prevented. Their consequences can.",TutoText54
Tutorial.IrrigationBranch.BuildValveHouse.Whitepaws,"Your badwater readiness level is improving. Let us continue.

Protecting your farmland is essential, but for us Whitepaws, who live in constant wetness, letting badwater flow freely through your village is unacceptable.

A disciplined river must be given instructions. To that end, you must now begin construction of a proper dam.

In most circumstances, wisdom dictates beginning with a Valve Lodge at the base of your future dam. These structures allow you to regulate the passage of water.

The Valve Lodge requires <color=green>Gears</color>. Several should have been recovered from the cart. If they have been allocated elsewhere, additional gears may be produced in a <color=green>Mechanic’s Lodge</color>.",TutoText55
Tutorial.IrrigationBranch.ExpandBasics3.Whitepaws,"With irrigation and contamination control established, we may now address proper dam construction.

You may have noticed that most watertight buildings in Whitepaw settlements possess flat, reinforced roofs. This is our urban planning doctrine: structures should remain stackable whenever possible.

Construct six Water Pumps. If possible, place them in a row <color=green>above your Valve Lodge</color>. Feel free to raze older water pumps if they have outlived their usefulness.

These buildings are <color=#00FFFF>watertight</color> and will therefore reinforce the dam, increasing its retention height by one additional level.

Be advised:  <color=red>using buildings as dam elements without operating them—leaving them permanently paused, unconnected, or otherwise decorative—is considered asevere violation of Whitepaw construction law</color>. Do not do that unless you want to be visited by the Gesta-Paw.

If you do not yet have access to <color=green>Platforms</color> from the Architect’s Lodge, you may construct <color=green>Florists</color> beneath the pumps. Their terraces provide convenient walkways for maintenance, and their structures will further increase the dam’s retention height.

Your dam will allow to store water despite droughts, but do not forget to leave an outflow for bad water to be evacuated, preferably away from your settlement.

The rest is up to you, good luck.",TutoText56
Tutorial.ChemistryBranch.ChemistryText.Whitepaws,"Progress produces byproducts. Some are useful. Some are volatile.

The responsible settlement studies both.

This branch concerns chemical refinement, <color=green>healthcare</color>, and the controlled application of <color=red>explosive</color> solutions where geography requires punishment.

When you are prepared to handle substances that sting your snout, follow up on this directive.

Destroying obstacles is a form of construction.",TutoText40
Tutorial.ChemistryBranch.BuildAlchemist.Whitepaws,"Ah! Excellent. Someone finally contacted us.

A functioning settlement that managed to assemble a library is bound to see its workforce suffer the usual assortment of burns, infections, and poorly judged actions that goes with everyday life. Perfectly normal.

To address these matters, you will need an Alchemist.

The Alchemist requires <color=green>Laboratory Glassware</color>. One set should have been recovered from the cart. Hopefully it has not been misplaced, broken, or otherwise involved in an experiment of questionable supervision.

You have only one set, and it is vital. This means you will be limited to a single Alchemist for now.

Once operational, the Alchemist can prepare <color=green>Basic Balm</color>, a reliable compound for treating minor injuries, burns, and other predictable consequences of industrial progress.

Do try to keep the workers alive. They are useful for further experiments.",TutoText57
Tutorial.ChemistryBranch.BuildMedbed.Whitepaws,"Excellent. With Basic Balm available, we may begin addressing the more common consequences of having fun.

Construct at least one Medical Bed. There are three varieties, each specialized for a different category of minor ailment. Select whichever seems most relevant to the circus you are currently running.

Basic Balm is not usable as-is; it must be adjusted directly at the bed into the appropriate medication. The procedure is simple and well documented.

Do not attempt to modify the formulation. We already tried that. The results involved a traumatic amount of paperwork and several new laws being passed.

Medical beds are suitable for minor ailments only. Severe cases require a <color=green>Clinic</color>, staffed by a beaver with <color=green>proper medical training</color>.

Since you clearly do not have anyone fitting that description, you will need to lock a few volunteers in the <color=green>library</color> and make do with the least incompetent one who eventually emerges.",TutoText58
Tutorial.ChemistryBranch.BuildScrewpress.Whitepaws,"Excellent. Your Alchemist can now prepare basic medicine, but actual chemistry requires something more fundamental.

<color=green>Oil</color>.

Oil is a remarkably cooperative substance. It fuels industry, improves cooking, seals structures, and participates in several reactions that we are very excited to discuss later.

Construct a Screwpress to extract oil from Sunflower Seeds.

The press operates through a <color=green>Screw Axle</color>, which will gradually wear down under pressure. Replacement axles can be manufactured in the <color=green>Log Gnawing Station</color>. We recommend keeping a few spare parts available.

If you catch some of your townsfolk having fun crushing things with the press instead of working, we decline any responsibility in the matter.

Please tell us which items were the most fun to crush.",TutoText59
Tutorial.ChemistryBranch.BuildMedTank.Whitepaws,"Excellent. Now that you have Oil, we may proceed with one of our favorite industrial byproducts: <color=green>Tar</color>.

Tar is obtained by boiling and calcining a mixture of Pine Resin, Sawdust, and Oil until it becomes thick, black, and extremely reluctant to wash off.

Configure your <color=green>Alchemist</color> to produce Tar. Note that it must be kept <color=red>warm</color> for proper storage.

This substance is primarily used as a caulking material for more advanced constructions, sealing joints and preventing inconvenient leaks.

In particular, it enables the construction of <color=green>Medium Tanks</color>, which are significantly more efficient at storing liquids than the smaller tanks you have been relying on so far.

It also has several other applications involving people you dislike, but we have been strictly prohibited from discussing them. Please do not do the thing we are not allowed to mention.

It is very fun, though.",TutoText60
Tutorial.ChemistryBranch.BuildHandicrafterAndMine2.Whitepaws,"Excellent. With oil production, tar preparation, and general chemical competence established, we may now proceed to what we’ve all been waiting for :

TIME TO BLOW SHIT UP !

Erm, please forgive our enthusiasm. You wouldn't believe how boring it is here since they revoked our access to the lab.

To produce Dynamite, you will first need Nitroglycerin. Your <color=green>Alchemist</color> can synthesize it from Sunflower Oil and Saltpeter.

Saltpeter can be obtained from a <color=green>Primitive Mine</color>. You should already have one. If not, please correct this alarming situation immediately.

Nitroglycerin, as you may know, tends to react poorly to sudden movement, loud noises, careless handling, or existence in general.

Have your <color=green>Handicrafter</color> stabilize it with sawdust, then roll it into dynamite sticks for convenient destruction.

Please prepare as many explosives as possible. We are suddenly very interested in field research.",TutoText61
Tutorial.ChemistryBranch.3FermentationBarrels.Whitepaws,"Hello.

I am currently answering messages on behalf of the Directorate of Applied Chemistry and Public Health.

The previous staff appear to have… vacated their positions. Quite suddenly. I really hope they didn't get into trouble again.

The authorities have asked that we immediately report any sightings of funny-smelling chemists who should not be left unsupervised around… well, anything really. Possibly pencils and paper.

Speaking of which, I have found a note instructing me to continue the chemical program. It says: “Next step: Brain-Boosting Salts.”

If I remember my classes correctly, this requires the production of <color=green>Alcohol</color>.

To obtain alcohol, you will first need fermentable ingredients. You may proceed in either of the following ways:

- Plant <color=green>Rice</color> in <color=#00FFFF>shallow water</color> in the river.
- Plant <color=green>Chestnut Trees</color> wherever they might look nice.

Then please construct two additional stacks of Fermentation Barrels and configure them to produce either <color=green>Half-Fermented Sake</color> or <color=green>Chestnut Beer</color>, whichever is appropriate.

Your settlers will probably attempt to drink those, but worry not — the following headaches will quickly teach them moderation.",TutoText62
Tutorial.ChemistryBranch.BuildDistillery.Whitepaws,"Good. With fermentation underway, we may now proceed to the next step.

The alcohol produced in your Fermentation Barrels must be refined through distillation.

Construct a Distillery and configure it accordingly.

You may already possess one, as the same facility is commonly used to produce Pollution Resistance Factor. If that is the case, we strongly recommend constructing a second Distillery.

Running out of PRF during a Badtide tends to produce very avoidable embarrassment.

Once <color=green>strong alcohol</color> becomes available, your <color=green>Alchemist</color> will be able to proceed with the preparation of <color=green>Brain-Boosting Salts</color>.

The chemical process is unfortunately classified, though it should have been included in your library set. This is apparently a precautionary measure.

I could tell you why, but I… uuh… would need to review the protocol myself.

I assure you I would never misuse it. Probably.",TutoText63
Tutorial.ChemistryBranch.BrainsaltBurner.Whitepaws,"Congratulations.

Your ability to follow instructions has allowed you to reach the final step of this chemical program. You would be surprised to learn how uncommon that talent is. I certainly was.

Brain-Boosting Salts, when used properly, are a powerful cognitive stimulant. They help trained specialists such as <color=green>architects</color> and <color=green>mechanics</color> remain focused during intellectually demanding work, or simply settlers engaged in study at the <color=green>library</color> — assuming any of them have time for that.

Another practical use of this compound is the construction of an Aromatic Burner.

This structure gently warms the salts and releases stimulating vapors into the surrounding area, allowing nearby beavers to benefit from their effects without the need for direct handling. Direct inhalation of the salts is strongly discouraged, but appears to be statistically unavoidable.

Please construct at least one Aromatic Burner and place it wherever its pleasant aroma seems appropriate.

I hope you do not have further questions because… well, this Directorate appears to be no longer functional.

You might, however, be able to obtain assistance by placing dynamite sticks over a pitfall trap. I found some of your earlier correspondence.",TutoText64
Tutorial.MechanicBranch.MechanicText.Whitepaws,"Primitive industry has served its purpose. The next stage requires precision.

This branch concerns the production of <color=green>Gears</color>, expansion of mechanical power networks, and the refinement of industrial systems beyond their initial limitations.

With proper gearing, power may be transmitted further, machinery may be improved, and <color=green>Water Pumps</color> may be upgraded.

When you are prepared to replace improvisation with engineering, follow up on this directive.

Rotation is the lifeforce of machines.",TutoText41
Tutorial.MechanicBranch.BuildMecanicLodge.Whitepaws,"Hello.

We have been informed that your settlement has reached the point where mechanical optimization becomes desirable. This is excellent news. Mechanical optimization is our favorite kind of optimization.

Before we proceed, we must establish a facility dedicated to the analysis and fabrication of mechanical components. In other words: a Mechanics Lodge.

One of the primary functions of this building is the production of <color=green>Gears</color>, which are essential for transmitting rotational force between machines.

You will notice that standard policy is to leave gears and moving parts fully exposed, which some timid individuals describe as “dangerous”. 

Do not let such foolish concerns distract you, people who are injured by moving parts are simply unworthy of the bounty of machines.

Construct a Mechanics Lodge to demonstrate that your settlement is capable of basic mechanical competence.
",TutoText43
Tutorial.MechanicBranch.WaterpumpUpgrade.Whitepaws,"Excellent.

Let us now introduce a simple but extremely satisfying improvement: Water Pump Upgrades.

These devices dramatically increase the pumping capacity of existing water pumps through the entirely sensible application of additional moving parts.

Before constructing one, you should familiarize yourself with their placement. To do so, place a <color=green>Water Pump Upgrade Board</color> somewhere convenient.

The board does not need to actually be built in order to be consulted. Please do not question how this works. We don't know either and that makes our heads hurt.

If you have properly followed the earlier recommendations of the Directorate of Hydrological Discipline, you should now possess a neat <color=green>row of water pumps</color> ready for improvement.

We advised them to include that step. They resisted at first, but with enough… torque... applied to their arm, they eventually saw the light.

Construct at least one Water Pump Upgrade to prove your willingness to coexist with machines.",TutoText44
Tutorial.MechanicBranch.BuildFactory.Whitepaws,"Your Water Pump Upgrades are a respectable improvement. We appreciate the effort.

However, they remain crude devices ultimately powered by manual labor.

Technological evolution requires buildings driven by true mechanical power. The most important of these is the Factory.

The Factory is primarily used to refine <color=green>Scrap Metal</color> into proper <color=green>Metal Blocks</color>, which will become necessary for many advanced constructions.

It also serves a number of secondary purposes, such as fabricating <color=green>Anvils</color>, <color=green>Laboratory Glassware</color>, and <color=green>Cauldrons</color>.

In a properly organized industrial settlement, one Factory should ideally produce Metal Blocks continuously, while another handles miscellaneous custom fabrication.

Do not forget that these buildings are appropriately <color=#00FFFF>watertight</color>. Machines do not look kindly upon those who squander opportunities… or torque.

As with most mechanically respectable buildings, the power plug is located at the rear. Ensure the structure is properly connected to your power network.

Construct a Factory so that the worthy may prove themselves — and the unworthy may be identified.
",TutoText45
Tutorial.MechanicBranch.Build1Outof3.Whitepaws,"With a Factory in operation, your settlement is now capable of producing a wider range of mechanical improvements.

We recommend upgrading several of your earlier production facilities.

You may proceed in any of the following ways:

- Construct a Proper Papermill (recommended).
- Construct a Proper Ropemaker.
- Construct an Industrial Kitchen.
- Construct a Deep Pumping House, if your ancestral beaver instinct to dam rivers cannot be contained.

Deep Pumping Houses are approximately 33% more efficient than standard pumping structures. Unfortunately, they do not provide the convenient flat roof required for certain structural upgrades. A regrettable compromise. Architects tend to complain about this.

Naturally, we trust that any devout machine enthusiast will build all four.",TutoText46
